"journey_id","bike_id","start_dt","end_dt","start_stand_id","end_stand_id","duration_amt"
1004059866,0,"2011-04-29 14:25:00","2011-04-29 15:16:00",10301,10315,51
1004059868,0,"2011-04-29 14:23:00","2011-04-29 14:53:00",10083,10340,30
1004059869,3667,"2011-04-29 14:23:00","2011-04-29 14:27:00",10242,10210,4
1004059870,0,"2011-04-29 14:25:00","2011-04-29 15:16:00",10301,10315,51
1004059871,0,"2011-04-29 14:32:00","2011-04-29 16:53:00",10079,10079,141
1004059872,0,"2011-04-29 14:25:00","2011-04-29 14:34:00",10377,10194,9
1004059873,0,"2011-04-29 14:31:00","2011-04-29 14:56:00",10001,10148,25
1004059874,4264,"2011-04-29 14:28:00","2011-04-29 14:31:00",10310,10144,3
1004059875,0,"2011-04-29 14:31:00","2011-04-29 15:21:00",10116,10339,50
1004059876,0,"2011-04-29 14:30:00","2011-04-29 16:30:00",10288,40250,120
1004059877,0,"2011-04-29 14:31:00","2011-04-29 14:48:00",10042,10427,17
1004059878,0,"2011-04-29 14:30:00","2011-04-29 14:41:00",10192,10019,11
1004059879,0,"2011-04-29 14:31:00","2011-04-29 14:52:00",40406,40406,21
1004059882,2651,"2011-04-29 14:31:00","2011-04-29 14:35:00",10036,10113,4
1004059883,0,"2011-04-29 14:36:00","2011-04-29 14:59:00",10116,10014,23
1004059884,0,"2011-04-29 14:35:00","2011-04-29 15:13:00",10412,10064,38
1004059885,3118,"2011-04-29 14:34:00","2011-04-29 14:50:00",10368,10128,16
1004059887,0,"2011-04-29 14:35:00","2011-04-29 15:00:00",10157,10191,25
1004059888,0,"2011-04-29 14:37:00","2011-04-29 14:52:00",10007,10007,15
1004059889,1398,"2011-04-29 14:35:00","2011-04-29 14:55:00",10292,10301,20
1004059890,0,"2011-04-29 14:36:00","2011-04-29 14:40:00",10238,10238,4
1004059891,3873,"2011-04-29 14:36:00","2011-04-29 14:54:00",10083,10246,18
1004059892,5133,"2011-04-29 14:37:00","2011-04-29 14:39:00",10358,10386,2
1004059893,0,"2011-04-29 14:39:00","2011-04-29 14:55:00",10343,10131,16
1004059895,1399,"2011-04-29 14:39:00","2011-04-29 14:53:00",10256,10254,14
1004059896,0,"2011-04-29 14:41:00","2011-04-29 15:04:00",10278,10134,23
1004059897,1054,"2011-04-29 14:42:00","2011-04-29 14:49:00",10248,10392,7
1004059898,0,"2011-04-29 14:44:00","2011-04-29 15:15:00",10337,10378,31
1004059899,0,"2011-04-29 14:43:00","2011-04-29 14:57:00",10139,10152,14
1004059900,0,"2011-04-29 14:43:00","2011-04-29 15:34:00",10166,10294,51
1004059901,0,"2011-04-29 14:45:00","2011-04-29 14:46:00",10002,10002,1
1004059902,0,"2011-04-29 14:47:00","2011-04-29 15:11:00",10251,10251,24
1004059903,0,"2011-04-29 14:48:00","2011-04-29 14:57:00",10013,10023,9
1004059904,6167,"2011-04-29 14:47:00","2011-04-29 15:00:00",10009,10338,13
1004059905,0,"2011-04-29 14:48:00","2011-04-29 15:27:00",10247,10172,39
1004059906,0,"2011-04-29 14:48:00","2011-04-29 15:09:00",10093,10194,21
1004059908,0,"2011-04-29 14:38:00","2011-04-29 15:03:00",10278,10134,25
1004059910,0,"2011-04-29 14:38:00","2011-04-29 14:40:00",10249,10125,2
1004059911,0,"2011-04-29 14:39:00","2011-04-29 14:58:00",10363,10106,19
1004059912,0,"2011-04-29 14:40:00","2011-04-29 15:16:00",10047,10053,36
1004059913,2272,"2011-04-29 14:39:00","2011-04-29 15:02:00",10389,10014,23
1004059914,0,"2011-04-29 14:41:00","2011-04-29 15:16:00",10047,10053,35
1004059915,0,"2011-04-29 14:41:00","2011-04-29 14:52:00",10191,10150,11
1004059916,0,"2011-04-29 14:42:00","2011-04-29 14:55:00",10343,10131,13
1004059917,713,"2011-04-29 14:41:00","2011-04-29 15:28:00",10290,10083,47
1004059919,3591,"2011-04-29 14:42:00","2011-04-29 14:48:00",10239,10056,6
1004059920,0,"2011-04-29 14:44:00","2011-04-29 15:30:00",10036,40406,46
1004059921,0,"2011-04-29 14:45:00","2011-04-29 14:55:00",10221,10270,10
1004059922,838,"2011-04-29 14:42:00","2011-04-29 15:05:00",10012,10275,23
1004059923,254,"2011-04-29 14:44:00","2011-04-29 14:55:00",10246,10039,11
1004059924,0,"2011-04-29 14:46:00","2011-04-29 14:55:00",10348,10213,9
1004059925,3472,"2011-04-29 14:45:00","2011-04-29 14:51:00",10053,10129,6
1004059926,237,"2011-04-29 14:45:00","2011-04-29 14:58:00",10257,10110,13
1004059927,0,"2011-04-29 14:48:00","2011-04-29 15:05:00",10233,10111,17
1004059928,0,"2011-04-29 14:47:00","2011-04-29 15:15:00",10203,40090,28
1004059929,0,"2011-04-29 14:47:00","2011-04-29 15:05:00",10233,10111,18
1004059930,3941,"2011-04-29 14:48:00","2011-04-29 15:11:00",10150,10246,23
1004059931,5228,"2011-04-29 14:48:00","2011-04-29 15:07:00",10244,10204,19
1004059932,0,"2011-04-29 14:51:00","2011-04-29 15:15:00",10191,10213,24
1004059933,849,"2011-04-29 14:49:00","2011-04-29 15:03:00",10211,10099,14
1004059934,0,"2011-04-29 14:51:00","2011-04-29 15:09:00",10273,10278,18
1004059935,0,"2011-04-29 14:51:00","2011-04-29 15:23:00",10106,10192,32
1004059936,3764,"2011-04-29 14:51:00","2011-04-29 15:15:00",10149,10024,24
1004059937,0,"2011-04-29 14:53:00","2011-04-29 15:12:00",10199,10130,19
1004059938,0,"2011-04-29 14:54:00","2011-04-29 15:14:00",10372,10125,20
1004059939,0,"2011-04-29 14:53:00","2011-04-29 15:16:00",40237,10386,23
1004059940,0,"2011-04-29 14:54:00","2011-04-29 15:11:00",10109,10343,17
1004059941,0,"2011-04-29 14:55:00","2011-04-29 15:14:00",10018,10210,19
1004059942,0,"2011-04-29 14:56:00","2011-04-29 15:24:00",10106,10192,28
1004059943,0,"2011-04-29 14:55:00","2011-04-29 15:11:00",10188,10083,16
1004059944,6079,"2011-04-29 14:55:00","2011-04-29 15:02:00",10143,10191,7
1004059945,0,"2011-04-29 14:55:00","2011-04-29 15:08:00",10106,10192,13
1004059946,0,"2011-04-29 14:56:00","2011-04-29 15:12:00",10192,10074,16
1004059947,0,"2011-04-29 14:59:00","2011-04-29 15:03:00",10225,10337,4
1004059948,456,"2011-04-29 14:56:00","2011-04-29 15:02:00",10030,10095,6
1004059949,411,"2011-04-29 14:56:00","2011-04-29 15:13:00",10016,10093,17
1004059950,0,"2011-04-29 15:01:00","2011-04-29 15:46:00",10213,10309,45
1004059951,0,"2011-04-29 14:57:00","2011-04-29 16:04:00",10299,10118,67
1004059952,0,"2011-04-29 14:44:00","2011-04-29 15:08:00",10221,10222,24
1004059953,0,"2011-04-29 14:51:00","2011-04-29 15:44:00",10191,10191,53
1004059954,4378,"2011-04-29 14:43:00","2011-04-29 15:03:00",10304,10150,20
1004059955,0,"2011-04-29 14:44:00","2011-04-29 14:51:00",10176,10330,7
1004059956,0,"2011-04-29 14:46:00","2011-04-29 16:28:00",10085,10252,102
1004059957,0,"2011-04-29 14:47:00","2011-04-29 15:09:00",10221,10222,22
1004059958,67,"2011-04-29 14:46:00","2011-04-29 15:01:00",10402,10261,15
1004059959,0,"2011-04-29 14:47:00","2011-04-29 16:09:00",10267,10267,82
1004059960,3751,"2011-04-29 14:47:00","2011-04-29 15:04:00",10363,10151,17
1004059961,0,"2011-04-29 14:48:00","2011-04-29 14:59:00",10001,10170,11
1004059962,0,"2011-04-29 14:53:00","2011-04-29 15:42:00",10213,10213,49
1004059963,0,"2011-04-29 14:50:00","2011-04-29 15:13:00",10079,10108,23
1004059964,0,"2011-04-29 14:49:00","2011-04-29 15:32:00",10130,10238,43
1004059966,0,"2011-04-29 14:49:00","2011-04-29 15:46:00",10148,10233,57
1004059967,4671,"2011-04-29 14:49:00","2011-04-29 15:02:00",10064,10109,13
1004059974,2872,"2011-04-29 14:46:00","2011-04-29 14:58:00",10014,10088,12
1004059975,0,"2011-04-29 14:39:00","2011-04-29 15:31:00",10191,10192,52
1004059976,0,"2011-04-29 14:42:00","2011-04-29 15:38:00",10320,10349,56
1004059977,0,"2011-04-29 14:40:00","2011-04-29 15:03:00",10278,10134,23
1004059978,0,"2011-04-29 14:42:00","2011-04-29 14:59:00",10002,10145,17
1004059979,4980,"2011-04-29 14:41:00","2011-04-29 14:58:00",10195,10083,17
1004059980,0,"2011-04-29 14:43:00","2011-04-29 15:02:00",10131,10153,19
1004059981,0,"2011-04-29 14:43:00","2011-04-29 15:02:00",10079,10033,19
1004059982,0,"2011-04-29 14:44:00","2011-04-29 15:27:00",10111,10074,43
1004059983,0,"2011-04-29 14:44:00","2011-04-29 14:58:00",10166,10360,14
1004059984,0,"2011-04-29 14:44:00","2011-04-29 14:51:00",10176,10330,7
1004059985,4000,"2011-04-29 14:43:00","2011-04-29 15:03:00",10304,10150,20
1004059986,0,"2011-04-29 14:45:00","2011-04-29 15:06:00",10191,10293,21
1004059987,0,"2011-04-29 14:45:00","2011-04-29 15:34:00",10137,10318,49
1004059988,0,"2011-04-29 14:47:00","2011-04-29 15:15:00",10074,40334,28
1004059989,0,"2011-04-29 14:45:00","2011-04-29 14:57:00",10318,10111,12
1004059990,0,"2011-04-29 14:47:00","2011-04-29 15:10:00",10386,10257,23
1004059991,0,"2011-04-29 14:51:00","2011-04-29 14:56:00",10094,10125,5
1004059992,0,"2011-04-29 14:49:00","2011-04-29 15:08:00",10093,10194,19
1004059993,0,"2011-04-29 14:49:00","2011-04-29 14:54:00",10132,10399,5
1004059994,0,"2011-04-29 14:49:00","2011-04-29 15:02:00",10335,10001,13
1004059995,4184,"2011-04-29 14:49:00","2011-04-29 15:09:00",10357,10388,20
1004059996,1602,"2011-04-29 14:50:00","2011-04-29 15:04:00",10010,10309,14
1004059997,0,"2011-04-29 14:55:00","2011-04-29 15:07:00",10210,10121,12
1004059998,4555,"2011-04-29 14:53:00","2011-04-29 14:58:00",10017,10078,5
1004059999,0,"2011-04-29 14:56:00","2011-04-29 15:33:00",10095,10018,37
1004060000,0,"2011-04-29 14:59:00","2011-04-29 15:27:00",10213,10233,28
1004060001,0,"2011-04-29 14:55:00","2011-04-29 15:29:00",10126,10233,34
1004060002,0,"2011-04-29 14:55:00","2011-04-29 15:26:00",10320,10213,31
1004060003,189,"2011-04-29 14:55:00","2011-04-29 15:01:00",10403,10265,6
1004060004,0,"2011-04-29 15:00:00","2011-04-29 15:46:00",10213,10309,46
1004060005,0,"2011-04-29 14:58:00","2011-04-29 15:13:00",10199,10130,15
1004060007,0,"2011-04-29 14:44:00","2011-04-29 15:16:00",10074,40334,32
1004060008,3511,"2011-04-29 14:43:00","2011-04-29 14:55:00",10291,10118,12
1004060009,0,"2011-04-29 14:44:00","2011-04-29 16:41:00",10222,10142,117
1004060010,3216,"2011-04-29 14:44:00","2011-04-29 14:50:00",10085,10194,6
1004060011,0,"2011-04-29 14:46:00","2011-04-29 15:15:00",10337,10378,29
1004060012,0,"2011-04-29 14:46:00","2011-04-29 14:59:00",10001,10170,13
1004060013,0,"2011-04-29 14:46:00","2011-04-29 15:12:00",10138,10074,26
1004060014,5962,"2011-04-29 14:47:00","2011-04-29 15:00:00",10009,10338,13
1004060015,0,"2011-04-29 14:47:00","2011-04-29 15:03:00",10182,10182,16
1004060016,0,"2011-04-29 14:48:00","2011-04-29 15:13:00",10023,10270,25
1004060017,0,"2011-04-29 14:48:00","2011-04-29 17:12:00",10067,10203,144
1004060018,2482,"2011-04-29 14:47:00","2011-04-29 14:57:00",10216,10036,10
1004060025,0,"2011-04-29 14:50:00","2011-04-29 14:54:00",10258,10097,4
1004060026,0,"2011-04-29 14:52:00","2011-04-29 15:11:00",10347,10152,19
1004060027,809,"2011-04-29 14:51:00","2011-04-29 15:08:00",10273,10278,17
1004060028,3272,"2011-04-29 14:52:00","2011-04-29 15:00:00",10063,10095,8
1004060029,0,"2011-04-29 14:53:00","2011-04-29 15:15:00",10251,10018,22
1004060030,0,"2011-04-29 14:55:00","2011-04-29 15:09:00",10300,10300,14
1004060031,0,"2011-04-29 14:55:00","2011-04-29 14:58:00",10146,10291,3
1004060032,0,"2011-04-29 14:49:00","2011-04-29 15:09:00",10357,10388,20
1004060033,0,"2011-04-29 14:40:00","2011-04-29 15:04:00",10166,10002,24
1004060034,0,"2011-04-29 14:40:00","2011-04-29 15:01:00",10290,10150,21
1004060035,1445,"2011-04-29 14:41:00","2011-04-29 14:54:00",10116,10018,13
1004060036,0,"2011-04-29 14:42:00","2011-04-29 14:55:00",10085,10009,13
1004060037,0,"2011-04-29 14:43:00","2011-04-29 15:32:00",10157,10155,49
1004060038,709,"2011-04-29 14:42:00","2011-04-29 14:55:00",10022,10287,13
1004060039,0,"2011-04-29 14:45:00","2011-04-29 15:48:00",10222,10233,63
1004060040,0,"2011-04-29 14:44:00","2011-04-29 17:05:00",10338,10237,141
1004060041,0,"2011-04-29 14:46:00","2011-04-29 14:59:00",10002,10145,13
1004060042,0,"2011-04-29 14:45:00","2011-04-29 15:08:00",10092,10291,23
1004060043,3030,"2011-04-29 14:45:00","2011-04-29 14:51:00",10298,10194,6
1004060044,3866,"2011-04-29 14:47:00","2011-04-29 15:06:00",10166,10219,19
1004060045,0,"2011-04-29 14:48:00","2011-04-29 14:57:00",10349,10213,9
1004060046,0,"2011-04-29 14:47:00","2011-04-29 15:12:00",10073,10071,25
1004060047,5223,"2011-04-29 14:47:00","2011-04-29 15:14:00",10144,40250,27
1004060048,0,"2011-04-29 14:48:00","2011-04-29 14:58:00",10338,10364,10
1004060049,0,"2011-04-29 14:45:00","2011-04-29 15:09:00",10304,10337,24
1004060050,0,"2011-04-29 14:45:00","2011-04-29 15:09:00",10304,10337,24
1004060051,0,"2011-04-29 14:45:00","2011-04-29 15:13:00",10166,10345,28
1004060052,5622,"2011-04-29 14:45:00","2011-04-29 14:48:00",10378,10405,3
1004060053,0,"2011-04-29 14:47:00","2011-04-29 14:58:00",10048,10130,11
1004060054,0,"2011-04-29 14:47:00","2011-04-29 15:15:00",10036,10222,28
1004060055,0,"2011-04-29 14:56:00","2011-04-29 15:14:00",10230,10246,18
1004060056,0,"2011-04-29 15:00:00","2011-04-29 15:09:00",10058,10040,9
1004060057,0,"2011-04-29 14:59:00","2011-04-29 15:10:00",10347,10152,11
1004060058,0,"2011-04-29 15:00:00","2011-04-29 15:26:00",10009,10085,26
1004060059,0,"2011-04-29 15:02:00","2011-04-29 15:12:00",10313,10056,10
1004060060,0,"2011-04-29 15:01:00","2011-04-29 15:11:00",10191,10300,10
1004060061,0,"2011-04-29 15:02:00","2011-04-29 15:12:00",10313,10056,10
1004060062,6157,"2011-04-29 15:01:00","2011-04-29 15:31:00",10261,10382,30
1004060063,0,"2011-04-29 15:02:00","2011-04-29 15:10:00",40374,10338,8
1004060064,0,"2011-04-29 15:04:00","2011-04-29 15:19:00",10023,10148,15
1004060065,0,"2011-04-29 14:59:00","2011-04-29 15:06:00",10278,10115,7
1004060070,0,"2011-04-29 14:51:00","2011-04-29 15:15:00",10251,10018,24
1004060071,0,"2011-04-29 14:50:00","2011-04-29 19:20:00",10166,10145,270
1004060072,1977,"2011-04-29 14:51:00","2011-04-29 14:57:00",10248,10153,6
1004060073,0,"2011-04-29 14:55:00","2011-04-29 15:44:00",10116,10191,49
1004060074,0,"2011-04-29 14:54:00","2011-04-29 16:10:00",10199,10191,76
1004060075,5584,"2011-04-29 14:49:00","2011-04-29 15:02:00",10064,10109,13
1004060076,4718,"2011-04-29 14:38:00","2011-04-29 14:47:00",10318,10013,9
1004060077,6188,"2011-04-29 14:39:00","2011-04-29 14:50:00",10124,10228,11
1004060078,1830,"2011-04-29 14:40:00","2011-04-29 14:46:00",10248,10404,6
1004060079,3715,"2011-04-29 14:41:00","2011-04-29 14:48:00",10092,10079,7
1004060080,2605,"2011-04-29 14:44:00","2011-04-29 14:55:00",10251,10046,11
1004060081,4339,"2011-04-29 14:46:00","2011-04-29 14:58:00",10094,10355,12
1004060082,3598,"2011-04-29 14:40:00","2011-04-29 15:09:00",10053,10343,29
1004060083,1110,"2011-04-29 14:41:00","2011-04-29 14:55:00",10141,10372,14
1004060084,5376,"2011-04-29 14:33:00","2011-04-29 15:04:00",10304,10293,31
1004060085,3104,"2011-04-29 14:38:00","2011-04-29 15:08:00",10085,10191,30
1004060086,3732,"2011-04-29 14:39:00","2011-04-29 16:13:00",10324,10281,94
1004060087,755,"2011-04-29 14:40:00","2011-04-29 14:53:00",10264,10313,13
1004060088,206,"2011-04-29 14:41:00","2011-04-29 14:58:00",10242,10110,17
1004060089,5431,"2011-04-29 14:25:00","2011-04-29 14:30:00",10161,10294,5
1004060090,3782,"2011-04-29 14:28:00","2011-04-29 14:34:00",10040,10253,6
1004060091,3581,"2011-04-29 14:13:00","2011-04-29 14:26:00",10030,10018,13
1004060092,4921,"2011-04-29 14:14:00","2011-04-29 14:20:00",10365,10039,6
1004060093,1288,"2011-04-29 14:20:00","2011-04-29 14:33:00",10191,10167,13
1004060094,2184,"2011-04-29 14:29:00","2011-04-29 14:46:00",10360,10024,17
1004060095,3711,"2011-04-29 14:30:00","2011-04-29 15:07:00",10111,10222,37
1004060097,4453,"2011-04-29 14:33:00","2011-04-29 14:49:00",10088,10138,16
1004060098,2248,"2011-04-29 14:38:00","2011-04-29 14:49:00",10403,10098,11
1004060099,3911,"2011-04-29 14:38:00","2011-04-29 14:41:00",10243,10268,3
1004060100,3492,"2011-04-29 14:42:00","2011-04-29 15:16:00",10325,10359,34
1004060101,4117,"2011-04-29 14:46:00","2011-04-29 14:58:00",10213,10213,12
1004060102,2230,"2011-04-29 14:46:00","2011-04-29 15:05:00",10116,10189,19
1004060103,1770,"2011-04-29 14:47:00","2011-04-29 15:03:00",10092,10140,16
1004060104,3536,"2011-04-29 14:38:00","2011-04-29 15:07:00",10093,10282,29
1004060105,2088,"2011-04-29 14:40:00","2011-04-29 15:20:00",10242,40374,40
1004060106,4817,"2011-04-29 14:44:00","2011-04-29 14:55:00",10246,10039,11
1004060107,3259,"2011-04-29 14:48:00","2011-04-29 14:58:00",10339,10039,10
1004060108,5362,"2011-04-29 14:51:00","2011-04-29 15:04:00",10403,10047,13
1004060109,4420,"2011-04-29 14:53:00","2011-04-29 14:57:00",10302,10119,4
1004060110,5995,"2011-04-29 14:56:00","2011-04-29 15:04:00",10073,10135,8
1004060111,5317,"2011-04-29 14:45:00","2011-04-29 14:56:00",10019,10056,11
1004060112,6048,"2011-04-29 14:46:00","2011-04-29 15:00:00",40374,10162,14
1004060113,2654,"2011-04-29 14:47:00","2011-04-29 14:58:00",10048,10130,11
1004060116,447,"2011-04-29 14:51:00","2011-04-29 15:16:00",10099,10058,25
1004060117,6246,"2011-04-29 14:52:00","2011-04-29 15:00:00",10063,10095,8
1004060118,4990,"2011-04-29 14:52:00","2011-04-29 15:03:00",10006,10396,11
1004060119,1792,"2011-04-29 14:53:00","2011-04-29 15:17:00",10245,10241,24
1004060121,75,"2011-04-29 14:56:00","2011-04-29 15:04:00",10073,10135,8
1004060122,4999,"2011-04-29 14:56:00","2011-04-29 15:10:00",10062,10233,14
1004060123,0,"2011-04-29 14:59:00","2011-04-29 15:12:00",10199,10130,13
1004060124,0,"2011-04-29 14:56:00","2011-04-29 15:12:00",10230,10087,16
1004060125,931,"2011-04-29 14:56:00","2011-04-29 15:45:00",10224,10224,49
1004060126,0,"2011-04-29 14:57:00","2011-04-29 15:09:00",10058,10040,12
1004060127,2494,"2011-04-29 14:57:00","2011-04-29 15:20:00",10213,10252,23
1004060128,0,"2011-04-29 14:49:00","2011-04-29 15:12:00",10345,10150,23
1004060129,0,"2011-04-29 14:48:00","2011-04-29 15:03:00",10292,10266,15
1004060130,0,"2011-04-29 14:48:00","2011-04-29 15:01:00",10217,10071,13
1004060131,0,"2011-04-29 14:55:00","2011-04-29 15:42:00",10213,10213,47
1004060132,0,"2011-04-29 14:50:00","2011-04-29 15:08:00",10268,10049,18
1004060133,0,"2011-04-29 14:52:00","2011-04-29 15:42:00",10213,10213,50
1004060134,205,"2011-04-29 14:50:00","2011-04-29 14:57:00",10248,10153,7
1004060135,907,"2011-04-29 14:51:00","2011-04-29 15:02:00",10287,10114,11
1004060136,4397,"2011-04-29 14:54:00","2011-04-29 15:19:00",10074,10064,25
1004060137,0,"2011-04-29 14:54:00","2011-04-29 15:49:00",10224,10083,55
1004060138,0,"2011-04-29 14:57:00","2011-04-29 15:24:00",10276,10009,27
1004060139,0,"2011-04-29 14:57:00","2011-04-29 16:10:00",10233,10386,73
1004060140,0,"2011-04-29 14:59:00","2011-04-29 15:46:00",10265,10265,47
1004060141,444,"2011-04-29 14:42:00","2011-04-29 14:45:00",10347,10297,3
1004060142,0,"2011-04-29 14:46:00","2011-04-29 15:17:00",10225,10379,31
1004060143,0,"2011-04-29 14:46:00","2011-04-29 15:13:00",10166,10345,27
1004060144,5125,"2011-04-29 14:45:00","2011-04-29 14:50:00",10163,10395,5
1004060145,6040,"2011-04-29 14:45:00","2011-04-29 14:50:00",10075,10078,5
1004060146,0,"2011-04-29 14:46:00","2011-04-29 15:07:00",10092,10291,21
1004060147,0,"2011-04-29 14:48:00","2011-04-29 15:36:00",10191,40406,48
1004060148,0,"2011-04-29 14:47:00","2011-04-29 15:00:00",10273,10194,13
1004060149,2121,"2011-04-29 14:47:00","2011-04-29 14:57:00",10248,10248,10
1004060150,0,"2011-04-29 14:48:00","2011-04-29 14:58:00",10014,10088,10
1004060151,0,"2011-04-29 14:49:00","2011-04-29 15:38:00",10300,10404,49
1004060152,2324,"2011-04-29 14:48:00","2011-04-29 15:12:00",10073,10071,24
1004060162,0,"2011-04-29 14:50:00","2011-04-29 15:18:00",10243,10211,28
1004060163,6030,"2011-04-29 14:49:00","2011-04-29 14:57:00",10292,10049,8
1004060165,2864,"2011-04-29 14:51:00","2011-04-29 15:03:00",10309,10011,12
1004060169,0,"2011-04-29 14:55:00","2011-04-29 15:27:00",10320,10213,32
1004060170,966,"2011-04-29 14:49:00","2011-04-29 14:54:00",10059,10093,5
1004060171,0,"2011-04-29 14:56:00","2011-04-29 15:24:00",10276,10009,28
1004060172,0,"2011-04-29 14:53:00","2011-04-29 15:09:00",40406,10405,16
1004060173,735,"2011-04-29 14:51:00","2011-04-29 15:08:00",10314,10190,17
1004060174,0,"2011-04-29 14:56:00","2011-04-29 15:24:00",10276,10009,28
1004060175,2009,"2011-04-29 14:52:00","2011-04-29 15:14:00",10301,10290,22
1004060176,1653,"2011-04-29 14:53:00","2011-04-29 15:03:00",10091,10148,10
1004060177,0,"2011-04-29 14:55:00","2011-04-29 15:30:00",10106,10109,35
1004060178,0,"2011-04-29 14:56:00","2011-04-29 15:15:00",10191,10213,19
1004060179,621,"2011-04-29 14:55:00","2011-04-29 15:20:00",10402,10192,25
1004060180,0,"2011-04-29 14:55:00","2011-04-29 15:56:00",10191,10038,61
1004060181,4881,"2011-04-29 14:55:00","2011-04-29 15:25:00",10210,10210,30
1004060183,0,"2011-04-29 14:50:00","2011-04-29 19:11:00",10166,10037,261
1004060184,4903,"2011-04-29 14:37:00","2011-04-29 15:30:00",10172,10187,53
1004060185,3057,"2011-04-29 14:38:00","2011-04-29 14:44:00",10091,10324,6
1004060186,0,"2011-04-29 14:39:00","2011-04-29 14:59:00",10042,10199,20
1004060187,0,"2011-04-29 14:39:00","2011-04-29 14:56:00",10290,10378,17
1004060188,0,"2011-04-29 14:40:00","2011-04-29 15:01:00",10191,10191,21
1004060189,0,"2011-04-29 14:45:00","2011-04-29 15:04:00",10096,10326,19
1004060190,0,"2011-04-29 14:48:00","2011-04-29 15:15:00",10191,10300,27
1004060191,0,"2011-04-29 14:46:00","2011-04-29 15:09:00",10304,10337,23
1004060192,0,"2011-04-29 14:45:00","2011-04-29 15:10:00",10036,40406,25
1004060193,0,"2011-04-29 14:45:00","2011-04-29 14:57:00",10318,10111,12
1004060194,0,"2011-04-29 14:47:00","2011-04-29 15:11:00",10292,10176,24
1004060195,0,"2011-04-29 14:45:00","2011-04-29 15:09:00",10304,10337,24
1004060196,0,"2011-04-29 14:45:00","2011-04-29 14:55:00",10246,10039,10
1004060198,0,"2011-04-29 14:47:00","2011-04-29 15:13:00",10166,10345,26
1004060199,0,"2011-04-29 14:48:00","2011-04-29 15:33:00",10222,10226,45
1004060200,6054,"2011-04-29 14:46:00","2011-04-29 14:50:00",10012,10065,4
1004060201,0,"2011-04-29 14:44:00","2011-04-29 15:26:00",10122,10191,42
1004060202,4234,"2011-04-29 14:43:00","2011-04-29 14:52:00",10047,10188,9
1004060203,0,"2011-04-29 14:44:00","2011-04-29 15:04:00",10136,10282,20
1004060204,3925,"2011-04-29 14:44:00","2011-04-29 15:39:00",10332,10277,55
1004060205,0,"2011-04-29 14:45:00","2011-04-29 15:17:00",10300,10191,32
1004060206,0,"2011-04-29 14:50:00","2011-04-29 15:06:00",10083,10226,16
1004060207,5691,"2011-04-29 14:45:00","2011-04-29 15:11:00",10292,10176,26
1004060208,4946,"2011-04-29 14:29:00","2011-04-29 14:40:00",10227,10335,11
1004060209,3740,"2011-04-29 14:32:00","2011-04-29 14:56:00",10071,10359,24
1004060210,826,"2011-04-29 14:34:00","2011-04-29 14:55:00",10398,10191,21
1004060211,5193,"2011-04-29 14:40:00","2011-04-29 15:00:00",10114,10218,20
1004060212,5729,"2011-04-29 14:41:00","2011-04-29 15:01:00",10396,10153,20
1004060213,5006,"2011-04-29 14:43:00","2011-04-29 15:05:00",10077,10110,22
1004060214,2706,"2011-04-29 14:47:00","2011-04-29 15:51:00",10211,10211,64
1004060215,5507,"2011-04-29 14:45:00","2011-04-29 15:21:00",10013,10412,36
1004060216,2670,"2011-04-29 14:46:00","2011-04-29 14:52:00",10136,10193,6
1004060217,272,"2011-04-29 14:39:00","2011-04-29 15:13:00",40090,10143,34
1004060218,1307,"2011-04-29 14:36:00","2011-04-29 14:40:00",10365,10234,4
1004060219,3034,"2011-04-29 14:41:00","2011-04-29 14:54:00",10141,10018,13
1004060220,5251,"2011-04-29 14:41:00","2011-04-29 14:49:00",10357,10053,8
1004060221,2536,"2011-04-29 14:09:00","2011-04-29 14:27:00",10192,10023,18
1004060222,3138,"2011-04-29 14:31:00","2011-04-29 14:47:00",10364,10031,16
1004060224,547,"2011-04-29 14:10:00","2011-04-29 14:18:00",10033,10319,8
1004060225,3995,"2011-04-29 14:13:00","2011-04-29 14:22:00",10024,10014,9
1004060226,2320,"2011-04-29 14:15:00","2011-04-29 14:36:00",10037,10294,21
1004060227,3449,"2011-04-29 14:25:00","2011-04-29 15:03:00",10427,10281,38
1004060228,4886,"2011-04-29 14:26:00","2011-04-29 14:44:00",10149,10082,18
1004060229,3732,"2011-04-29 14:27:00","2011-04-29 14:31:00",10152,10324,4
1004060230,427,"2011-04-29 14:31:00","2011-04-29 14:38:00",10148,10074,7
1004060231,3853,"2011-04-29 14:34:00","2011-04-29 14:40:00",10071,10162,6
1004060232,1667,"2011-04-29 14:37:00","2011-04-29 15:08:00",10404,10177,31
1004060233,1613,"2011-04-29 14:41:00","2011-04-29 14:53:00",10161,40250,12
1004060234,2653,"2011-04-29 14:41:00","2011-04-29 15:01:00",10049,10287,20
1004060235,3455,"2011-04-29 14:46:00","2011-04-29 14:58:00",10302,10024,12
1004060236,5429,"2011-04-29 14:46:00","2011-04-29 14:53:00",10335,10244,7
1004060237,5039,"2011-04-29 14:38:00","2011-04-29 14:41:00",10122,10039,3
1004060238,4286,"2011-04-29 14:43:00","2011-04-29 15:01:00",10150,10113,18
1004060239,4157,"2011-04-29 14:45:00","2011-04-29 14:58:00",10302,10024,13
1004060240,5893,"2011-04-29 14:46:00","2011-04-29 14:50:00",10300,10300,4
